# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr
10982872 1 2 0.031400 0.055500 2.024144 4.761706 540.379006 13.366602 2.233708 2.297218
10982872 2 3 0.055500 0.236100 4.761706 41.808503 8057.053801 11.809680 1.872950 2.033226
10984090 0 1 0.004753 0.046500 436314.513579 3.709214 101205.607250 36.459538 3.653608 3.487468
10984090 1 2 0.046500 0.267100 3.709214 51.079265 13014.936632 11.331998 1.983756 1.737113
10987985 0 1 0.003841 0.114800 353132.782917 16.013084 123463.446452 44.266854 3.990779 3.578340
10989274 0 1 0.004971 0.128500 443464.265339 16.178030 164463.487361 56.175972 6.096767 4.888692
10989620 0 1 0.004637 0.149500 423017.170321 21.512259 153551.161398 52.869333 5.744079 6.080876
10990886 0 1 0.002497 0.079400 220947.159926 11.023475 87712.420466 31.677441 3.110080 2.005896
10990917 0 1 0.004767 0.098100 427195.490635 11.046054 147202.164909 51.135757 4.594951 4.156021
10991114 0 1 0.003609 0.044600 305622.615462 3.703867 102714.921777 36.865844 3.580343 3.789253
10991389 0 1 0.004441 0.877800 392511.249097 303.226376 183153.164819 61.485092 6.745824 5.846262
10991431 0 1 0.004678 0.923300 419068.512141 322.221973 187816.482410 62.530831 6.684306 5.857084
11013201 0 1 0.019718 0.097500 2561480.171225 7.821873 113365.499152 40.471778 4.949221 3.671563
11013201 1 2 0.097500 0.137600 7.821873 13.118962 228.191733 14.058588 2.583292 2.021921
11014932 0 1 0.004646 0.038700 437932.474924 2.927211 84191.555539 30.934019 2.383017 3.395099
11014932 1 2 0.038700 0.068500 2.927211 6.885952 491.158294 13.866584 2.345673 2.019980
11014932 2 3 0.068500 0.115400 6.885952 15.054936 373.841440 13.563323 2.414803 2.000458
11014932 3 4 0.115400 0.214900 15.054936 38.285634 632.398276 13.227312 2.214187 1.908135
11015108 0 1 0.004013 0.221200 346107.517037 39.309441 160704.911221 54.401586 4.838313 5.889127
11015323 0 1 0.004302 0.198100 393467.540462 34.188843 149869.870950 52.197984 4.325725 3.737408
11017901 0 1 0.004567 0.074200 429184.764411 7.794302 118594.640863 41.739691 4.010841 4.458754
11018648 0 1 0.003711 0.188900 323396.941336 32.628767 144104.772414 49.861523 6.359686 4.696984
11018648 1 2 0.188900 0.376400 32.628767 91.773286 740.784457 13.221994 2.359780 2.135275
11019987 0 1 0.006715 0.076200 651286.454685 6.913173 139523.715048 48.148192 3.690018 4.282041
11021266 0 1 0.004655 0.764500 402952.680946 235.413973 198896.883657 65.390156 7.653200 4.463189
11021676 0 1 0.004041 0.930500 377710.509907 366.682930 149668.639007 52.180585 5.700614 5.297434
11026304 0 1 0.003506 0.100400 314040.989681 13.351512 117696.220850 41.031830 5.384042 3.475693
11026582 0 1 0.004385 0.762100 377894.218493 240.571350 189453.446001 63.368888 7.154035 6.355762
11027624 0 1 0.008031 1.108800 876727.866236 394.624951 214251.558441 70.280952 7.964764 5.413676
11030475 0 1 0.003660 0.015200 322914.002917 0.761962 35765.775752 14.671789 2.088832 1.651758
11030475 1 2 0.015200 0.034900 0.761962 2.646227 1340.873624 12.863306 1.859660 1.652894
11030475 2 3 0.034900 0.036400 2.646227 2.818147 -1.857581 0.000000 0.000000 0.000000
11030475 3 4 0.036400 0.082000 2.818147 9.490764 1252.117688 12.792701 2.370403 1.620701
11030711 0 1 0.004506 0.678500 401378.361944 205.912735 181229.513121 60.861899 7.347591 5.701979
11032227 0 1 0.004609 0.074400 399356.119273 7.193049 140474.288518 47.612112 5.311378 3.927834
11036168 0 1 0.005967 0.702100 614974.222050 217.792748 177215.596910 59.892057 5.441149 5.233146
11037335 0 1 0.004097 0.092600 349929.688234 10.446359 142992.550355 48.878378 4.927963 4.156886
11037335 1 2 0.092600 0.229300 10.446359 40.715050 2059.323198 12.569799 2.562745 1.848536
11037511 0 1 0.003999 0.041500 336281.665253 3.116042 105170.834321 37.730208 3.744537 2.953980
11037818 0 1 0.014900 0.930200 1894392.753513 259.343040 278029.383686 89.375220 8.716165 9.545737
11043167 0 1 0.005413 0.265400 471357.830791 44.930671 209755.761679 68.928805 6.783152 6.169094
11046025 0 1 0.003706 0.042900 340160.185992 3.720207 86903.691635 32.489177 3.298321 2.981751
11069176 0 1 0.010012 0.131300 1165583.797807 15.378901 155118.660566 52.613411 6.092933 4.592107
11069176 1 2 0.131300 0.162200 15.378901 21.128566 30.332000 6.265315 1.958857 1.950869
11071200 0 1 0.012575 0.294100 1419639.354221 44.564383 253442.901167 81.292578 7.603046 6.809194
11071200 1 2 0.294100 0.492100 44.564383 96.456220 658.524051 13.233339 2.871649 1.826121
11072016 0 1 0.004883 0.031000 426778.179242 1.898732 81844.234329 29.898254 2.959500 3.000641
11072982 0 1 0.013519 0.875700 1827994.536474 264.708077 223799.228178 72.730458 8.561977 5.534005
11073351 0 1 0.005213 0.039700 483434.758334 2.820191 91132.458382 33.200926 2.776505 2.908546
11073656 0 1 0.004455 0.029000 398440.541773 1.834277 73040.539335 27.455182 2.832549 2.425865
11074178 0 1 0.003934 0.084000 334855.101458 9.181891 136137.133017 47.024651 5.027623 2.943536
11074178 1 2 0.084000 0.112900 9.181891 14.305176 65.578733 10.126283 3.366761 3.596339
11074541 0 1 0.003483 0.169400 317290.097109 29.884877 123210.544000 44.069743 2.814788 3.749687
11075279 0 1 0.004330 0.974600 368542.406344 345.158935 193134.456327 63.932577 8.318332 5.850410
11075429 0 1 0.009171 0.187100 935833.426034 23.921041 217879.219729 73.848755 6.571943 9.867629
11075737 0 1 0.004492 0.035600 417338.680025 2.586640 80739.050458 29.984695 3.277384 3.188501
11076400 0 1 0.003785 0.019000 345906.338832 1.078085 44820.281693 17.584919 1.664105 1.747483
11080405 0 1 0.003906 0.096800 359411.991365 12.310135 120270.148520 42.060347 4.425789 3.798013
11080405 1 2 0.096800 0.156000 12.310135 25.193399 252.839714 13.927537 2.200539 2.425856
11080702 0 1 0.004102 0.079600 365325.462355 8.672380 126002.801387 43.476540 4.643283 3.597526
11081504 0 1 0.007743 0.093400 826751.792248 9.618311 136993.402177 47.933264 4.817483 4.061063
11081504 1 2 0.093400 0.114900 9.618311 13.122973 30.579723 5.978942 2.020815 1.646514
11082795 0 1 0.003855 0.195800 357341.732713 35.921691 132405.658657 45.595626 4.968421 4.406346
11086270 0 1 0.007562 0.107200 856044.840848 12.691044 128222.691214 44.169889 6.118789 4.357532
11086270 1 2 0.107200 0.197500 12.691044 31.719810 675.272252 13.218220 2.073289 2.404018
11090556 0 1 0.006441 0.039200 669683.759628 2.788179 73158.657346 27.762218 3.567748 3.136674
11090556 1 2 0.039200 0.051000 2.788179 4.138277 55.087588 8.352071 2.773370 2.182386
11090765 0 1 0.004683 0.150800 419069.750293 21.217123 161165.700649 55.694128 5.432059 5.520255
11098013 0 1 0.006218 0.082500 558904.253473 7.507900 162434.102963 55.232189 5.998919 5.950672
11098704 0 1 0.006869 0.165100 696720.972389 22.778312 172691.134628 58.777268 7.032184 6.657106
11100383 0 1 0.003572 0.101200 308828.697744 12.924898 128337.206390 45.279906 5.551442 4.181213
11121752 0 1 0.005539 0.048700 543073.856230 3.930840 96403.801054 35.501396 3.533012 4.412757
11121752 1 2 0.048700 0.075800 3.930840 7.630082 253.872681 13.933936 2.764604 2.197214
11124436 0 1 0.010910 0.123500 1318049.391291 13.948220 145893.677004 50.461943 3.615622 5.754367
11125613 0 1 0.003702 0.042200 337089.486060 3.600829 87457.870698 32.261056 4.042298 2.449138
11125613 1 2 0.042200 0.057500 3.600829 5.727161 65.628380 9.890255 3.495899 2.847045
11125613 2 3 0.057500 0.083300 5.727161 9.991152 113.834700 13.329331 4.032930 3.967814
11125797 0 1 0.003813 0.101600 320736.756070 12.253843 142895.902797 50.205285 4.618251 5.712645
11125797 1 2 0.101600 0.286900 12.253843 58.126377 2926.368617 12.651256 1.992118 2.001605
11126381 0 1 0.004939 0.212700 430618.953327 33.788803 187662.655004 60.494024 6.217500 4.340417
11127479 0 1 0.006404 0.034100 623135.198191 2.128216 71803.423883 27.295989 2.855384 2.812474
11129145 0 1 0.002432 0.407800 219023.365379 132.114000 96096.961371 35.063990 3.497729 3.509604
11129258 0 1 0.004623 0.172800 399852.818130 25.384175 174720.170765 58.471434 5.646940 4.785063
11133306 0 1 0.005446 0.238400 519371.204754 41.745989 173337.924679 59.826924 7.557098 5.802117
11134879 0 1 0.004023 0.049700 357222.661063 4.301658 104111.442685 37.150556 3.342008 3.453635
11135308 0 1 0.005185 0.030000 486580.408835 1.877879 68593.981033 26.683676 3.241973 2.570168
11137180 0 1 0.003548 0.061500 299530.033909 6.070325 116922.942786 41.344869 3.141865 3.733002
11145391 0 1 0.003902 1.328800 357205.149610 623.234400 151883.903773 51.307248 3.639746 5.128926
11152511 0 1 0.004683 0.818100 448194.629609 287.331140 164041.895476 57.600442 4.701412 5.374033
11153121 0 1 0.004976 0.066200 469829.134160 6.330275 117965.849385 41.250862 5.088409 3.230930
11153121 1 2 0.066200 0.121500 6.330275 14.970317 629.573921 13.046281 2.145813 1.923593
11153121 2 3 0.121500 0.202700 14.970317 32.275385 376.039406 13.528755 3.434460 1.854330
11153476 0 1 0.005027 0.081300 440269.014847 7.940043 150117.806504 51.540711 4.416571 5.970232
11153539 0 1 0.004506 0.054200 388336.148159 4.498765 122210.311163 42.989962 4.562466 5.478536
11176127 0 1 0.002841 0.081100 244644.589244 10.475481 103139.122358 37.332347 3.360862 3.651477
11176127 1 2 0.081100 0.136700 10.475481 22.928863 273.035185 13.777364 2.376271 2.319449
11176127 2 3 0.136700 0.307800 22.928863 77.474099 1014.900486 12.918286 1.904534 1.972575
11177543 0 1 0.004199 0.208400 394696.105561 38.326224 139872.529681 48.072465 5.573240 4.166104
11177676 0 1 0.004906 0.244700 481164.446497 47.032048 150185.929666 51.596995 4.082923 5.041364
11177707 0 1 0.007715 0.479000 916128.658718 124.419718 164933.155926 56.427067 5.459837 4.666764
11179076 0 1 0.003744 0.239000 341716.346397 48.431300 135814.267514 47.639720 4.499549 4.982549
11181260 0 1 0.005404 0.154700 470334.279303 19.977860 192074.486642 64.182217 7.170284 5.243671
11182213 0 1 0.004771 0.631900 447221.234741 189.456089 172358.221677 58.461126 5.828666 5.634422
11183752 0 1 0.004111 0.692000 380226.293220 230.358183 153989.159148 52.404521 4.170547 4.960825
11187436 0 1 0.003209 0.055900 292491.677658 5.907415 90824.004777 33.327711 3.332168 3.044691
11187837 0 1 0.002400 0.107200 212397.553870 17.604614 88921.073785 32.811637 3.882909 3.426952
11189311 0 1 0.006515 0.403900 600869.382819 81.416014 230897.241491 74.682417 7.177589 8.742726
11191364 0 1 0.003204 0.628000 277838.688350 211.541140 137242.989648 48.545727 4.925474 4.393032
11192235 0 1 0.002260 0.021300 201724.737143 1.615358 49723.938390 19.436036 1.959676 1.788360
11192998 0 1 0.003469 0.024600 293878.488731 1.554004 68491.508205 26.107716 2.537091 2.389087
11192998 1 2 0.024600 0.071300 1.554004 7.650244 2814.099536 12.049556 2.464280 1.845284
11192998 2 3 0.071300 0.193700 7.650244 34.259514 2347.233183 12.643540 1.708282 1.899299
11193263 0 1 0.006278 0.072000 641350.848020 6.911342 118230.853015 41.091118 3.784522 3.805720
11194032 0 1 0.003209 0.165000 276201.244784 28.511176 127970.780048 45.603263 4.846026 4.987837
11198419 0 1 0.002149 0.302700 190702.024748 88.523517 86783.760255 31.376174 3.616710 2.626749
11236244 0 1 0.002986 0.084800 269253.097111 11.322697 98679.266205 35.200988 4.797749 4.077533
11241912 0 1 0.004836 0.116000 442031.076796 14.427351 149696.023607 51.104631 4.718982 3.831432
11244137 0 1 0.008831 0.032200 1051927.985730 2.033875 38181.553233 15.644369 1.724610 1.596541
11244682 0 1 0.003372 0.041800 285869.152914 3.490786 95885.837237 34.414459 3.223650 3.249748
11246161 0 1 0.004595 0.013000 405264.092106 0.537409 21380.605079 11.509669 2.695117 2.025119
11250587 0 1 0.007204 0.076500 754857.485496 7.256962 123598.598833 44.722044 4.376480 4.931543
11251991 0 1 0.006664 0.541400 660683.761049 134.358720 209121.760849 67.776419 8.778765 6.203942
11253711 0 1 0.006232 0.021800 674009.593697 1.226224 30302.772748 12.663151 1.397554 1.261997
11253711 1 2 0.021800 0.129800 1.226224 17.791087 12973.265701 11.570674 2.067891 1.647027
11253827 0 1 0.004395 0.233600 399603.392436 42.992328 157655.358246 52.057065 5.818467 4.064467
11253827 1 2 0.233600 0.378000 42.992328 88.512201 285.031589 13.861680 2.439575 2.081273
11254382 0 1 0.005469 0.031300 541065.845632 2.053885 64323.856176 24.955985 2.510122 2.576146
11259686 0 1 0.006339 0.219400 609238.588027 34.435939 191566.701575 64.503181 7.235101 5.599903
11283615 0 1 0.003758 0.022400 318020.954463 1.289590 63058.450469 23.932099 2.927067 1.778100
11285870 0 1 0.004888 0.055000 428164.371455 4.484943 123916.505076 43.476958 3.933166 4.465858
11288051 0 1 0.003027 0.039500 258893.565275 3.410460 86719.374600 31.864749 2.814969 3.457744
11288051 1 2 0.039500 0.100500 3.410460 13.821421 1655.030412 12.377356 2.618294 1.454323
11288051 2 3 0.100500 0.171900 13.821421 30.950593 322.880320 13.532569 2.905211 2.045392
11288505 0 1 0.003906 0.139900 332007.798809 19.807878 151869.214125 52.730201 6.253692 5.018900
11295426 0 1 0.005571 0.060200 547318.896006 5.398753 109837.213188 38.989805 5.116929 4.295915
11295426 1 2 0.060200 0.088300 5.398753 9.605060 163.534387 13.578417 3.013520 1.900538
11297236 0 1 0.004344 0.381500 387818.298825 88.644002 168976.195465 57.042862 6.252789 5.359069
11298298 0 1 0.004706 0.059600 419914.326555 5.248668 122103.708462 43.627497 3.726043 3.915434
11303322 0 1 0.005143 0.232200 452443.695277 38.130332 193252.763969 63.851813 6.816935 5.589745
11304958 0 1 0.004864 0.228800 462337.208907 41.439587 157371.690051 54.160019 4.213966 5.098251
11305417 0 1 0.006622 0.714100 638839.611441 198.781156 223512.864359 73.722675 9.762428 7.363176
11308499 0 1 0.005404 0.044200 506105.634612 3.281921 97874.102447 34.523010 3.168259 3.078035
11308499 1 2 0.044200 0.107800 3.281921 12.516105 2152.372327 12.622811 1.830025 1.578910
11337012 0 1 0.003869 0.098400 348436.929461 12.401926 125120.461427 43.900008 4.946658 4.372013
11337141 0 1 0.002474 0.041300 213645.097633 4.043552 76875.085877 28.400397 3.159241 1.975858
11337372 0 1 0.004544 0.065000 435018.531087 6.531940 108124.721618 38.664341 4.657130 3.147571
11337372 1 2 0.065000 0.402900 6.531940 100.827673 12791.709486 11.604953 1.815581 1.815224
11337566 0 1 0.009273 0.082000 976916.308626 7.128152 140359.507151 48.423130 5.816432 4.157190
11337833 0 1 0.004320 0.271600 370601.683522 51.301184 177210.896696 60.551296 5.409367 6.392142
11338056 0 1 0.003748 0.036600 339306.212513 2.879983 81987.119798 30.001613 3.438097 3.474422
11340218 0 1 0.004409 0.462000 373120.119726 111.149082 193009.242564 64.013569 9.630717 6.336787
11341266 0 1 0.008245 0.890100 914348.207978 284.871770 210614.000076 69.539533 4.741835 7.344896
11342416 0 1 0.006539 0.180000 631145.464213 25.369087 187379.370469 62.629136 5.731634 5.436260
11348610 0 1 0.003734 0.624400 317358.681265 190.860818 165643.996961 55.438465 5.569775 5.225255
11348997 0 1 0.002688 0.049700 232781.910093 5.132486 86005.066483 31.413393 3.400287 3.240487
11350118 0 1 0.002762 0.085600 250535.034157 12.003678 91880.845850 33.341554 4.226118 3.192965
11351454 0 1 0.005227 1.073900 457593.256809 374.418130 219974.074124 71.268905 7.598727 4.633427
11355925 0 1 0.005264 0.772200 533581.543857 263.301980 163338.751439 55.235648 4.186625 5.369937
11356260 0 1 0.004585 0.080200 418434.907844 8.506981 129701.070334 45.121769 4.934410 4.241382
11357664 0 1 0.002976 0.044800 269487.723006 4.373570 80873.310937 30.537342 2.946989 3.006778
11358389 0 1 0.004748 0.096100 422232.860305 10.664895 148195.911808 50.985366 4.980283 5.910874
11358389 1 2 0.096100 0.135100 10.664895 17.783830 117.761990 13.601440 5.112697 4.872631
11358389 2 3 0.135100 0.183800 17.783830 28.225105 86.314287 11.504233 4.895571 3.019995
11360571 0 1 0.006306 0.378100 597779.501774 77.255073 210832.218791 70.430382 7.751616 6.148709
11360805 0 1 0.003981 0.167300 354081.758247 26.783894 144848.750391 48.607860 5.761479 3.496560
11360805 1 2 0.167300 0.278000 26.783894 57.388826 332.155173 13.622653 2.854155 1.836468
11361283 0 1 0.003330 0.116500 282841.523012 16.479323 129083.615236 44.720374 4.122687 4.489032
11361646 0 1 0.005027 0.030300 460215.728909 1.888990 72931.366046 27.343613 2.511894 2.895557
11361646 1 2 0.030300 0.079100 1.888990 7.974206 2595.398971 12.538545 2.378285 2.246974
11389771 0 1 0.004097 0.035500 354715.903132 2.508553 90531.833083 33.627321 2.921168 3.222727
11389771 1 2 0.035500 0.059300 2.508553 5.419085 373.552740 13.714323 1.630577 2.013599
11389771 2 3 0.059300 0.110300 5.419085 13.751296 657.446064 12.924425 2.464161 2.112239
11391512 0 1 0.003260 0.891400 294693.264911 370.317610 129593.247448 45.422223 4.997118 3.870441
11391957 0 1 0.003660 0.076800 313408.852973 8.353895 124487.889098 44.315012 3.803341 4.938254
11393248 0 1 0.003846 0.213700 330033.321264 37.959659 155675.483736 53.100685 5.508393 4.509526
11393633 0 1 0.003674 1.022600 314655.536360 405.629600 162768.213866 55.577226 5.656714 4.726043
11394027 0 1 0.004985 0.113700 476111.832927 14.386826 139491.132263 49.056985 4.020157 5.533877
11395587 0 1 0.004776 0.107200 440198.790351 12.990651 142874.770069 49.011127 5.325318 4.830376
11401182 0 1 0.003251 0.017000 272486.611519 0.927860 48079.344802 18.801419 2.164129 1.697598
11401253 0 1 0.009352 0.056600 1199403.070630 4.965050 69421.586032 25.982538 3.331122 2.521736
11401755 0 1 0.007371 0.113300 827944.281857 13.849846 131232.039399 46.862431 5.072086 4.629666
11401755 1 2 0.113300 0.125900 13.849846 16.231917 -2.495428 0.000000 0.000000 0.000000
11401767 0 1 0.005622 0.073900 517321.510162 6.849787 139585.951574 45.999043 5.423913 3.486951
11401767 1 2 0.073900 0.151200 6.849787 20.054528 1220.162430 13.004335 2.312077 2.348790
11401767 2 3 0.151200 0.198200 20.054528 30.089946 62.515093 9.049809 3.997181 2.720269
11402995 0 1 0.005302 0.089400 523512.764423 10.060832 126432.800198 44.226555 3.836654 4.535019
11403044 0 1 0.005129 0.052900 447881.371039 4.125543 124618.764305 43.732605 4.099149 3.887507
11403339 0 1 0.003920 0.054600 331839.631194 4.790295 118012.956660 42.206540 4.980706 4.597133
11403389 0 1 0.004185 0.247800 356206.047032 45.090920 173389.347297 59.636609 5.213197 4.924046
11403530 0 1 0.006394 0.046100 672317.007213 3.614603 83119.260127 30.747675 3.124614 3.381876
11407847 0 1 0.004455 0.096800 420917.929137 11.830772 125722.173545 43.982961 4.240171 4.507074
11410904 0 1 0.004446 0.045900 382930.058306 3.532324 111086.657916 39.163465 5.740477 3.181233
11413812 0 1 0.004344 0.062600 372314.746265 5.653782 129370.549537 45.398432 4.606215 4.690700
11414368 0 1 0.003488 0.994100 325183.178787 434.281750 130466.267992 46.083529 3.660787 5.162802
11414465 0 1 0.003525 0.036300 321258.491295 2.941943 78554.630501 28.786046 3.204521 2.386609
11415243 0 1 0.003288 0.545900 282166.028843 168.811330 142978.280707 50.739341 4.640119 3.849449
